ROLL_DMP,ROLL_ACC,ROLL_RATE_DMP,ROLL_RATE_GYRO
9.2936,10.9941,17.7439,12.3780
9.4751,9.2092,15.4878,10.1220
9.6607,7.3513,19.4512,14.0854
9.8633,6.2167,22.9268,17.5610
10.0113,7.3951,13.3537,8.0488
10.0004,8.9515,-4.4512,-9.8171
9.8170,11.9579,-24.4512,-29.8171
9.4500,13.6947,-43.1707,-48.5366
9.0450,13.8304,-40.7927,-46.1585
8.7450,11.3455,-27.3171,-32.6829
8.7047,8.5778,1.8902,-3.4756
8.8521,5.1920,19.2073,14.2683
9.0134,5.7255,17.8049,12.9878
9.1953,7.1121,21.3415,19.8171
9.4666,8.2256,29.0244,23.7195
9.8574,8.5721,39.1463,33.8415
10.2576,11.4639,31.7683,26.4634
10.4864,11.2940,15.8537,10.5488
10.6674,14.8391,13.7805,8.4756
10.8380,15.4219,10.6098,5.3049
10.9453,13.8146,8.3537,3.0488
10.9377,14.5924,-10.4878,-15.8537
10.5704,7.2674,-41.0366,-46.4634
10.0696,5.4109,-44.0854,-60.0610
9.3663,4.7913,-71.8902,-77.2561
8.3592,7.0413,-99.7561,-105.1220
7.4558,10.3043,-79.5122,-84.8780
6.9135,22.5842,-53.0488,-58.4146
6.8152,15.2507,0.0000,25.7927
7.2187,8.7762,46.9512,44.2073
7.6863,0.9267,51.8293,46.4634
7.9343,-8.8159,28.4146,23.0488
7.6787,-10.1174,-18.1098,-23.5366
6.9744,-7.8119,-69.7561,-75.1220
6.1493,7.7857,-81.0976,-86.4634
5.2439,29.9224,-119.6341,-125.0000
4.4817,38.3835,-83.5366,-88.9024
4.6594,36.2313,31.0976,25.7317
5.6080,20.3261,101.8902,96.5244
6.8070,-11.7103,129.1463,123.7805
7.9110,-20.5611,129.6951,124.3293
8.3308,-14.6030,36.3415,30.9756
7.7711,-10.9134,-52.2561,-57.6829
7.0762,-0.6068,-61.2805,-66.6463
6.0277,22.4230,-135.3049,-140.6707
4.7278,33.9595,-150.6707,-156.0366
4.2238,41.9193,-53.8415,-59.2073
4.4422,32.7164,18.9024,13.5366
5.3012,7.6104,99.7561,94.3902
6.3891,-21.4194,116.5854,111.2195
7.0319,-24.0782,76.5244,71.1585
7.1560,-12.9299,14.8780,9.5122
6.4469,-6.9774,-81.6463,-87.0732
5.5175,3.0568,-87.2561,-92.6829
4.4824,20.9200,-131.2195,-136.5854
3.3431,32.1753,-134.8171,-140.1829
2.9701,34.9843,-37.3780,-42.7439
3.3510,25.6583,35.9756,30.6098
4.1651,-6.4370,91.2805,85.9146
5.2155,-23.0358,123.5976,118.2317
5.9182,-12.6017,72.8049,67.4390
5.8336,-7.9383,-20.4268,-25.8537
5.0388,-7.4956,-78.1707,-83.5976
4.1450,3.7978,-83.0488,-88.4146
3.3354,18.8058,-87.6220,-92.9878
2.5509,33.2395,-96.6463,-102.0122
2.0850,25.2512,-45.6707,-51.0976
2.2367,13.4843,22.8659,17.5000
3.0473,-15.0217,107.3171,101.9512
4.0706,-26.9741,119.6951,114.3293
4.3642,-26.6735,36.4024,31.0366
3.9124,-12.7178,-39.3902,-44.7561
2.5725,17.9743,-157.6829,-163.0488
1.1517,39.0358,-150.7927,-156.1585
0.5965,34.6848,-55.1829,-60.6098
0.8693,23.2922,22.5610,17.1951
1.5115,-9.2619,64.0854,58.7195
2.0769,-23.7133,77.9878,72.6220
2.0241,-15.4918,-6.4024,-11.7683
1.4525,-7.0810,-52.6829,-58.0488
0.7840,10.9288,-75.6098,-80.9756
0.0968,22.9087,-81.7073,-87.0732
-0.3668,22.7141,-58.8415,-64.2683
-0.6568,15.0323,-38.5976,-44.0244
-0.7496,2.6594,-10.7927,-16.2195
-0.6623,-10.5570,21.8293,16.4634
-0.5105,-16.4703,27.1951,21.8293
-0.5521,-12.3268,1.4024,-3.9634
-0.6398,-5.8817,-0.5488,-5.9756
-0.7437,1.2386,-11.2805,-16.7073
-0.8859,2.7329,-15.1829,-20.6098
-0.8654,7.4005,1.0366,-4.3293
-0.7249,9.1127,11.7073,6.3415
-0.3081,13.2487,39.1463,33.7805
0.3636,15.6546,64.4512,59.0854
1.4271,-14.1022,119.2073,113.8415
2.4519,-18.7941,110.7317,105.3659
2.6638,-13.7210,21.7073,16.4024
2.3398,-8.1499,-27.5000,-32.8659
1.8940,-2.3899,-39.4512,-44.8171
1.5395,35.5897,-49.6341,-55.0000
1.1234,41.9710,-65.3049,-70.6707
0.9649,31.3697,-28.5976,-34.0244
0.9326,16.9710,-15.9756,-21.4024
0.9754,-3.9305,5.1220,-0.2439
1.2532,-26.9813,48.0488,42.6829
1.4098,-24.9942,28.1707,22.8049
1.1622,-16.9742,-16.8902,-22.3171
0.4912,12.9093,-73.8415,-79.2073
-0.4419,28.2302,-113.9024,-119.2683
-0.8328,26.0661,-42.2561,-47.6829
-0.7459,14.9952,-2.3780,-7.8049
-0.4478,-6.7603,34.6951,29.3293
0.2203,-27.2419,90.4268,85.0610
0.9798,-24.3724,94.3293,88.9634
1.4188,-19.6935,53.4146,48.0488
1.4907,-14.3000,15.0610,9.6951
1.1996,3.2403,-30.6098,-36.0366
0.6673,18.6557,-64.8780,-70.2439
0.4481,17.0080,-26.7683,-32.1341
0.4691,8.6027,-5.7927,-11.2195
0.4956,1.1666,-2.0732,-7.5000
0.5343,-3.5450,7.7439,2.4390
0.6140,-3.7669,10.8537,5.5488
0.5853,-2.5665,-3.1707,-8.5366
0.4675,8.0922,-15.6707,-21.0366
0.2195,10.3108,-32.4390,-37.8049
0.0854,8.4166,-16.5854,-21.9512
0.0434,2.1507,-6.0366,-11.4024
0.0142,-5.2593,-2.9268,-8.2927
-0.1057,-9.0926,-6.8293,-12.1951
-0.2783,-11.4572,-10.3659,-15.7317
-0.5378,-8.5524,-18.5976,-23.9634
-1.0675,6.7986,-64.3293,-69.6951
-1.6854,12.0821,-66.5854,-71.9512
-1.9862,5.4129,-29.7561,-35.1220
-1.9993,-0.4401,1.4024,-3.9024
-1.9689,-5.0018,-0.7927,-6.2195
-1.8950,-8.0739,18.4146,13.0488
-1.5963,-3.5942,38.6585,33.2927
-1.2659,0.5456,32.0732,26.7073
-0.9196,0.5771,35.4268,30.0610
-0.6660,1.2290,20.1829,14.8780
-0.6040,3.2612,-0.4878,-5.8537
-0.6503,4.7658,-10.6098,-15.9756
-0.7351,1.2311,-10.4268,-15.7927
-0.8115,-1.2319,-9.3293,-14.6951
-0.9462,-4.5384,-11.5244,-16.8902
-1.0116,-5.3122,-1.2195,-6.5854
-1.0477,-4.8263,-0.7317,-6.1585
-1.0753,-2.2475,0.4268,-4.9390
-0.9545,0.2895,16.7683,11.4024
-0.8042,-1.6413,10.7927,5.4268
-0.7163,0.0260,9.7561,4.3902
-0.6193,0.9243,7.0122,1.7073
-0.6429,-0.5655,-7.9878,-13.3537
-0.7646,-2.8517,-12.6829,-18.0488
-0.8693,-2.9039,-11.8293,-17.1951
-0.9334,0.1733,-1.8293,-7.1951
-0.8296,0.9033,10.7927,5.4878
-0.6299,2.4783,21.7683,16.4634
-0.3402,1.0771,26.7073,21.4024
-0.1637,0.5462,14.7561,9.4512
0.0060,1.6943,15.3049,10.0000
0.1505,2.6493,12.0122,6.6463
0.2301,0.4490,3.7195,-1.5854
0.2755,0.0598,5.3659,0.0000
0.4248,0.2329,19.5122,14.2073
0.6841,0.4682,26.4634,21.0976
0.8851,0.8340,17.6829,12.3171
1.0646,0.1549,18.8415,13.4756
1.2519,0.4672,18.9634,13.5976
1.4568,0.5174,22.3780,17.0122
1.7207,1.2838,27.6220,22.2561
1.9774,3.0117,23.9024,18.5366
2.2323,3.7890,24.5732,19.2073
2.4811,3.8048,21.2195,15.8537
2.6269,-0.0501,8.2317,2.8659
2.5342,-0.7775,-12.5610,-17.9268
2.2365,1.1768,-32.8049,-38.1707
1.8407,1.1421,-36.8293,-42.1951
1.7072,4.0523,-4.8171,-10.1829
1.8020,2.9735,7.8659,2.5000
1.8922,0.5413,9.1463,3.7805
1.9427,2.0272,3.5976,-1.7683
1.8959,0.5413,-7.1341,-12.5000
1.7915,1.8181,-13.1707,-18.5366
1.6408,-0.0396,-12.7439,-18.1707
1.5304,0.5718,-10.1220,-15.5488
1.3567,2.3946,-18.5366,-23.9024
1.2412,1.9943,-9.4512,-14.8171
1.2378,1.8353,0.7317,-4.5732
1.2288,2.8570,-3.7805,-9.1463
1.1461,2.5107,-12.9878,-18.3537
0.9632,0.1895,-19.6341,-25.0000
0.7427,-0.6144,-23.3537,-28.7195
0.4386,-0.8178,-31.2805,-36.6463
0.0577,0.4982,-39.7561,-45.1829
-0.4376,1.0530,-53.7805,-59.2073
-0.9667,2.0699,-53.9024,-59.3293
-1.4461,-0.3069,-49.3293,-54.7561
-1.9117,-1.8902,-45.9146,-51.2805
-2.3707,-2.7206,-47.5610,-52.9268
-2.9137,-3.1227,-57.9878,-63.3537
-3.5622,-3.4829,-67.0122,-72.3780
-4.2343,-2.7573,-67.3780,-72.7439
-4.8984,-8.4010,-67.2561,-72.6220
-5.6110,-8.4240,-68.4756,-73.8415
-6.2142,-6.5250,-55.4878,-60.9146
-6.6918,-6.4687,-47.3780,-52.8049
-7.1816,-5.8399,-51.6463,-57.0732
-7.8024,-6.6751,-69.6341,-75.0610
-8.6407,-7.8059,-90.0610,-95.4268
-9.5817,-6.2130,-95.8537,-101.2195
-10.4712,-9.0280,-90.9146,-96.2805
-11.3084,-11.6772,-83.6585,-89.0244
-12.1469,-12.0892,-84.3902,-89.7561
-13.0221,-13.1336,-88.0488,-93.4146
-13.9100,-14.2339,-89.2073,-94.6341
-14.8336,-13.7730,-91.7683,-97.1951
-15.6214,-16.4166,-75.0610,-80.4878
-16.2581,-16.3261,-58.8415,-64.2683
-16.7248,-16.2131,-43.3537,-48.7805
-17.0861,-14.6696,-35.7927,-41.1585
-17.5480,-14.1872,-55.0000,-60.3659
-18.2870,-16.4481,-79.9390,-85.3049
-19.0486,-18.2783,-73.7195,-79.0854
-19.7619,-19.1866,-70.9146,-76.3415
-20.5027,-19.9427,-75.7927,-81.2195
-21.2498,-22.0592,-73.2927,-78.7195
-21.8960,-21.5950,-60.0610,-65.4878
-22.3427,-20.8166,-39.7561,-45.1829
-22.6061,-21.4702,-24.2073,-29.6341
-22.8164,-21.6690,-23.4146,-28.8415
-23.1185,-20.0761,-34.5732,-40.0000
-23.5554,-21.6175,-49.1463,-54.5732
-24.0838,-22.6390,-56.2195,-61.6463
-24.6985,-22.2021,-64.0244,-69.4512
-25.3245,-24.7936,-63.8415,-69.2683
-25.8985,-25.7091,-55.1220,-60.5488
-26.3028,-25.1721,-34.8780,-40.3049
-26.3612,-26.2854,3.6585,19.4512
-26.0241,-25.4430,41.7073,36.4024
-25.4232,-24.8128,65.1829,59.8780
-24.4968,-25.1471,101.3415,96.0366
-23.2218,-22.5866,136.7073,131.4024
-21.5459,-20.7231,178.6585,173.3537
-19.5277,-19.1194,205.9146,200.6098
-17.4510,-16.0525,208.2317,202.9268
-15.3020,-14.7730,217.9268,212.6220
-13.0342,-14.0011,230.2439,224.9390
-10.7348,-12.1173,233.1098,227.8049
-8.4117,-8.1805,235.1220,229.8171
-6.2676,-7.5255,207.6829,202.3780
-4.5412,-5.4939,162.0732,156.7683
-3.2551,-2.6628,120.3659,115.0610
-2.1956,-1.8634,103.5366,98.2317
-1.1347,-0.9661,108.8415,103.5366
0.1172,1.3116,131.2805,125.9756
1.4724,3.0576,133.6585,128.3537
2.6922,3.6117,118.9024,113.5976
3.8278,4.4135,113.5366,108.2317
4.9210,5.4130,108.4756,103.1707
5.8865,4.3269,92.6829,87.3780
6.7625,3.3632,90.6707,85.3659
7.8283,4.8073,117.1951,111.8902
9.1850,8.2088,143.8415,138.5366
10.7392,10.0084,157.8049,152.5000
12.2576,12.1070,147.0122,141.7073
13.6127,13.4286,132.4390,127.1341
15.0195,14.8413,144.1463,138.8415
16.6163,15.3695,163.9024,158.5976
18.3279,18.5620,172.5000,167.1951
19.9837,18.1241,164.5122,159.2073
21.5835,19.1401,161.4634,156.1585
23.0025,21.9815,137.6829,132.3780
24.0955,23.6339,99.3293,94.0244
24.8942,23.1880,75.9756,70.6707
25.6795,25.8133,78.2317,72.9268
26.4820,26.1221,75.1220,69.8171
27.2267,26.1705,71.7683,66.4634
28.0707,27.6507,82.1951,76.8902
28.9203,31.7987,74.3902,69.0854
29.5207,30.1359,44.0854,38.7805
29.8080,28.3952,17.9268,12.6220
29.7178,32.0004,-24.2073,-29.5732
28.9371,35.2128,-102.2561,-107.6829
27.2233,26.2724,-194.8171,-200.2439
24.8614,24.3349,-245.7927,-251.2195
22.0152,21.9283,-298.2317,-303.6585
18.7339,15.3534,-331.4024,-336.8293
15.4382,12.5596,-320.9146,-326.3415
12.3741,11.8430,-299.5122,-304.9390
9.6482,6.5651,-259.8171,-265.2439
7.5436,3.5935,-194.2683,-199.6951
5.8491,5.2634,-165.3659,-170.7927
4.0723,2.3796,-183.4756,-188.9024
2.2614,-0.7449,-176.7683,-182.1951
0.6880,-1.3137,-149.7561,-155.1829
-0.6336,-2.1044,-127.6220,-133.0488
-1.9508,-1.1928,-137.2561,-142.6829
-3.6262,-3.2799,-176.8293,-182.2561
-5.4144,-3.3530,-176.4634,-181.8902
-6.8923,-3.3513,-142.8659,-148.2927
-8.1287,-4.7291,-126.2195,-131.5854
-9.4864,-7.7831,-144.7561,-150.1220
-10.8797,-10.5157,-135.3049,-140.6707
-11.9687,-11.8845,-100.4268,-105.7927
-12.9448,-14.6795,-99.0244,-104.3902
-14.1469,-16.6297,-124.0854,-129.5122
-15.4297,-17.7555,-125.3049,-130.7317
-16.3907,-16.9066,-82.6220,-88.0488
-16.6761,-15.0212,-14.0244,-19.4512
-16.4128,-13.8458,32.5000,27.1951
-15.7887,-13.7712,69.0854,63.7805
-14.6819,-12.0056,121.2805,115.9756
-12.9832,-11.3844,182.3780,177.0732
-10.7341,-12.1571,237.0122,231.7073
-8.1679,-10.9261,262.6829,257.3780
-5.5318,-6.5454,267.5000,262.1951
-3.0311,-2.9495,247.1341,241.8293
-0.7488,-2.1989,231.8902,226.5854
1.4537,2.8167,222.0122,216.7073
3.4198,4.9558,192.6829,187.3780
4.9977,6.4984,141.8293,136.5244
6.0062,5.1743,91.1585,85.8537
7.0334,6.1529,110.6707,105.3659
8.3253,7.5812,135.1220,129.8171
9.8409,8.1622,159.8780,154.5732
11.4898,12.2442,163.4756,158.1707
12.7859,12.4919,118.8415,113.5366
13.7464,12.4986,93.3537,88.0488
14.6269,14.5268,89.5122,84.2073
15.4504,16.0278,81.9512,76.6463
16.1258,15.4306,65.1220,59.8171
16.5249,15.8653,35.1220,29.8171
16.6988,15.3298,18.1098,12.8049
16.9496,14.8657,30.9146,25.6098
17.3474,14.7539,44.0854,38.7805
17.9155,16.5756,61.4024,56.0976
18.5537,20.6808,57.2561,51.9512
18.9046,20.7408,20.0610,14.7561
18.7141,21.2544,-38.3537,-43.7195
17.8507,18.8297,-108.8415,-114.2073
16.4573,16.4572,-154.2073,-159.6341
14.7756,13.9772,-174.7561,-180.1829
12.9019,11.8484,-192.6220,-198.0488
10.9891,9.4569,-192.1951,-197.6220
9.3125,7.6465,-161.3415,-166.7683
7.9112,7.4864,-142.9878,-148.4146
6.3587,2.9762,-166.5244,-171.9512
4.9384,0.9413,-133.9634,-139.3902
4.0699,2.8245,-72.5000,-77.9268
3.8362,4.8314,-11.7683,-17.1951
3.9671,4.8174,13.7805,8.4146
4.0979,4.0900,9.8780,4.5732
4.0677,6.5715,-11.5854,-16.9512
3.7044,7.3610,-50.3049,-55.6707
2.7201,2.9091,-119.3293,-124.6951
1.3482,0.2798,-143.4146,-148.7805
-0.2229,-1.5694,-163.5366,-168.9024
-1.9359,-1.7155,-173.2317,-178.6585
-3.4834,-4.0585,-144.3902,-149.8171
-4.4197,-4.5855,-77.9878,-83.4146
-4.8169,-4.6044,-28.9024,-34.3293
-4.7482,-4.9490,18.6585,13.2927
-4.0746,-4.6347,80.6707,75.3049
-2.7262,-3.8260,151.0366,145.6707
-0.7124,-2.2187,217.9268,212.5610
1.7604,2.3523,256.4634,251.0976
4.1316,2.3499,233.4146,228.0488
5.9436,3.9335,171.3415,165.9756
7.3400,6.6223,140.4268,135.1220
8.8359,10.2637,153.3537,148.0488
10.0346,11.7675,100.0610,94.7561
10.4754,10.3422,29.8780,24.5732
10.4877,11.6016,-7.2561,-12.6220
10.1058,10.9638,-50.0000,-55.3659
9.3528,8.9422,-82.2561,-87.6829
8.2897,9.9255,-113.6585,-119.0854
7.1616,7.9752,-112.0122,-117.4390
6.1384,6.9240,-105.3659,-110.7927
5.0443,3.4945,-118.0488,-123.4756
3.9398,-0.9295,-109.3293,-114.7561
3.2358,-1.4859,-54.0854,-59.5122
3.1456,1.1063,5.1829,-0.1829
3.4611,3.4777,35.7317,30.3659
3.9832,4.2412,53.4146,48.0488
4.5191,4.8033,48.1098,42.8049
4.8079,3.9961,17.7439,12.4390
4.6771,4.1854,-27.1341,-32.5000
4.1317,3.7651,-62.3171,-67.6829
3.3540,4.4738,-84.2073,-89.5732
2.4631,3.3371,-86.8293,-92.1951
1.6697,3.9942,-75.0000,-80.3659
1.0714,5.0446,-51.0976,-56.4634
0.9315,2.2746,-1.7073,-7.0732
1.3697,0.0364,60.1220,54.8171
2.3566,-2.4092,115.4268,110.0610
3.9008,-3.9125,177.7439,172.3780
5.8738,-0.4515,211.4634,206.0976
7.3985,6.7129,127.3171,121.9512
8.0571,11.2908,50.8537,45.5488
8.4521,16.4935,28.5976,23.2927
8.6657,14.7495,7.9878,2.6829
8.6310,12.3216,-14.8171,-20.1829
8.1767,6.6163,-57.6220,-62.9878
7.3077,0.1721,-87.0122,-92.4390
6.0814,0.4978,-129.8171,-135.2439
4.2441,-1.0435,-190.3049,-195.7317
1.9387,0.9169,-235.4878,-240.9146
-0.4631,5.5923,-234.5122,-239.9390
-2.0341,7.8557,-137.1341,-142.5610
-2.4860,3.2221,-30.0000,-35.3659
-2.3770,5.6860,10.9146,5.6098
-1.9540,-5.3532,47.1951,41.8902
-1.0348,-11.9065,111.7683,106.4634
0.0873,-11.0807,120.8537,115.4878
0.8630,-6.4569,75.0000,69.6341
1.1226,-1.5657,18.9634,13.5976
1.1750,4.0434,0.1829,-5.1829
0.9723,8.9819,-35.4878,-40.9146
0.4101,7.6686,-72.5000,-77.9268
-0.3593,4.7880,-82.1951,-87.6220
-1.0132,0.4059,-62.1341,-67.5000
-1.2896,-2.9689,-15.4268,-20.7927
-1.0611,-3.8682,34.5732,29.2683
-0.4120,-2.6168,74.8780,69.5732
0.4813,1.6035,91.9512,86.6463
1.3772,2.7817,83.6585,78.3537
2.2504,15.2757,85.9756,80.6707
3.0482,1.9342,82.0122,76.7073
3.6000,2.7918,49.2683,43.9024
3.7246,2.9022,4.9390,-0.4268
3.5634,2.7295,-15.6707,-21.0976
2.9507,1.4862,-83.2927,-88.7195
1.6778,-1.3676,-136.7073,-142.1341
0.4562,-0.5519,-117.7439,-123.1707
-0.6068,-1.4910,-104.0854,-109.5122
-1.1199,-0.5133,-30.2439,-35.6707
-0.8849,2.0717,35.7317,30.4268
-0.4526,1.1981,42.9878,37.6829
0.0829,0.5195,59.7561,54.4512
0.7768,1.8191,72.1951,66.8902
1.4065,-2.0105,61.0976,55.7927
1.8767,-1.2569,49.9390,44.6341
2.1463,3.4893,25.3049,20.0000
2.3415,3.5612,23.6585,18.3537
2.6141,3.8886,30.3659,25.0610
2.8511,2.3859,18.3537,12.9878
2.9425,2.1175,8.2927,2.9878
2.9450,2.2509,-0.1220,-5.4878
2.8405,1.1726,-10.4268,-15.7927
2.7158,1.5018,-10.0000,-15.3659
2.6737,4.7482,-2.6829,-8.0488
2.6628,4.4554,-2.6220,-8.0488
2.6895,3.6487,2.3171,-3.0488
2.7109,2.7364,0.9756,-4.3902
2.7310,1.9764,2.8049,-2.5610
2.7464,2.5113,0.1829,-5.1220
2.6550,1.5252,-12.8049,-18.1707
2.5517,0.2347,-6.6463,-12.0732
2.5456,1.3711,1.2805,-4.0854
2.6367,2.1057,7.4390,2.0732
2.7293,3.3249,8.9634,3.6585
2.9054,3.8272,16.4634,11.1585
3.0737,3.4578,12.4390,7.1341
3.1580,4.0672,6.4634,1.0976
3.2039,3.1341,4.6951,-0.6707
3.2570,1.6056,5.4268,0.0610
3.3023,1.6822,8.3537,2.9878
3.3469,1.7258,6.4024,1.0366
3.3669,1.7153,6.7073,1.4024
3.3455,3.5882,-1.8902,-7.2561
3.2478,1.7371,-5.6707,-11.0366
3.1703,3.1820,-3.2317,-8.6585
3.0168,-0.6130,-16.8293,-22.2561
2.6946,-5.5138,-37.0122,-42.4390
2.1817,4.8599,-56.6463,-62.0732
1.5918,2.0437,-60.1220,-65.5488
0.9511,1.1278,-56.8293,-62.2561
0.4876,1.0929,-34.4512,-39.8780
0.3380,1.0181,-2.4390,-7.8659
0.5294,-0.9282,27.8659,22.5000
0.9342,10.2510,37.5000,32.1341
1.3344,26.5239,21.0366,15.6707
1.5500,3.5312,15.6707,10.3049
1.7477,-0.0704,23.0488,17.6829
1.8173,-0.1118,6.9512,1.5854
1.6763,-0.6141,-12.5000,-17.8659
1.5183,-0.0548,-9.6951,-15.1220
1.4372,-0.2890,-5.7317,-11.1585
1.1441,-0.4696,-35.6707,-41.0976
0.7422,0.9628,-34.9390,-40.3659
0.5403,1.9061,-18.2927,-23.7195
0.4449,0.1886,-7.2561,-12.6829
0.4825,-0.8979,6.0366,0.6707
0.5605,-0.7437,8.9024,3.5366
0.6830,1.8274,13.8415,8.4756
0.8648,2.3595,18.9634,13.5976
1.1653,0.4717,32.1951,26.8293
1.3125,0.8181,5.8537,0.4878
1.2759,1.4389,-2.0732,-7.5000
1.3851,0.7136,14.2683,8.9024
1.4699,-0.7824,6.3415,0.9756
1.4008,3.5742,-10.4268,-15.8537
1.2596,0.8118,-14.7561,-20.1829
1.1150,1.5020,-18.4146,-23.8415
0.8665,0.3099,-24.7561,-30.1829
0.7108,0.1526,-9.5732,-15.0000
0.5627,0.4423,-15.3049,-20.7317
0.4328,2.5783,-7.3171,0.3049
0.5493,6.3829,16.3415,12.7439
0.7571,6.5158,14.0854,5.9756
0.7040,-165.9858,-28.9024,-34.2683
0.7495,3.8257,66.0976,60.7317
1.0281,5.1512,5.8537,0.4878
0.7157,-6.9814,-26.2805,-31.7073
0.5480,-3.1381,-9.0244,-14.4512
0.1723,-4.0839,-40.6707,-46.0366
-0.1819,-0.0369,-25.6707,-31.0366
-0.4501,3.7936,-29.3902,-34.7561
-0.6594,5.6204,-18.7805,-24.1463
-0.6116,3.4700,7.3171,2.0122
-0.4314,0.4899,20.3049,14.9390
-0.1745,-1.7991,29.8780,24.5122
0.0321,-3.7457,20.0000,14.6341
0.0268,-1.2654,-2.1951,-7.6220
-0.0494,-0.2579,-5.8537,-11.2805
-0.0143,-0.7398,4.5732,-0.7317
-0.0081,-0.7284,-0.3049,-5.6707
-0.0405,0.1264,-3.3537,-8.7195
0.0178,0.4917,8.2317,2.9268
0.1246,-2.0802,11.2195,5.9146
0.2276,-0.9649,9.2073,3.9024
0.1364,-0.9118,-13.9024,-19.3293
-0.0120,0.3747,-12.5610,-17.9878
-0.1662,0.7021,-20.7317,-26.1585
-0.4174,-1.1338,-25.5488,-30.9756
-0.6423,-2.5028,-23.3537,-28.7805
-0.8757,-0.4730,-24.7561,-30.1829
-1.0252,1.3411,-12.9268,-18.3537
-1.0062,2.3179,0.2439,-5.1220
-0.9641,0.3532,0.6707,-4.6951
-0.9430,-1.5318,1.5854,-3.7805
-0.9629,-1.8609,-2.9268,-8.3537
-0.9978,40.3976,-2.5000,-7.9268
-3.3543,-163.0643,66.0976,60.7927
1.2709,1.6862,343.9634,338.5976
0.5452,3.5402,-174.6951,-180.1220
-1.0566,-1.7429,-119.3293,-124.7561
-1.4706,-1.0025,-62.6829,-68.1098
-2.4116,-6.7873,-78.3537,-83.7195
-2.6359,5.9326,-11.0366,-16.4024
-2.6542,-4.0467,-2.4390,-7.8659
-2.5119,-2.3008,20.4878,15.1220
-2.3244,-3.5433,16.9512,11.5854
-2.1728,-5.4518,14.7561,9.4512
-2.2410,-6.2159,-10.6707,-16.0366
-2.4032,-2.1295,-12.6220,-17.9878
-2.5064,2.1901,-13.4756,-18.9024
-2.5502,4.0481,-6.5244,-11.9512
-2.4765,2.2058,5.2439,-0.0610
-2.3098,-0.9481,14.8780,9.5732
-2.2345,-2.8782,2.9878,-2.3780
-2.2607,-3.7722,-2.2561,-7.6829
-2.3053,-2.6548,-3.6585,-9.0854
-2.2914,-2.7356,4.2683,-1.0976
-2.1755,-1.6414,11.2195,5.8537
-2.0547,0.1587,11.1585,5.7927
-1.8470,0.1651,20.3659,15.0000
-1.6572,-0.6557,12.8659,7.5000
-1.5753,-1.0080,7.3780,2.0122
-1.4961,-1.6255,6.4024,1.0366
-1.4628,-2.6639,3.6585,-1.7073
-1.4207,-2.1650,5.5488,0.1829
-1.3472,-0.2376,9.5122,4.1463
-1.2617,-2.3381,6.5244,1.2195
-1.2232,3.2008,3.6585,-1.7073
-1.0890,0.4716,16.3415,10.9756
-0.8705,-0.8000,16.7683,11.4024
-0.9506,-5.8537,-12.3171,-17.7439
-1.1221,-1.9524,-16.8902,-22.2561
-1.3466,-2.0057,-23.7805,-29.1463
-1.5413,-0.2793,-16.6463,-22.0732
-1.6251,-0.5839,-8.7805,-14.2073
-1.6671,-1.0868,-5.1829,-10.6098
-1.6635,-2.6512,1.1585,-4.1463
-1.6200,-4.0723,5.3049,0.0000
-1.6256,-3.0703,-1.0366,-6.4024
-1.6298,-2.3962,-1.4634,-6.8293
-1.7256,0.5796,-15.1220,-20.4878
-1.7758,3.8884,-4.3293,-9.7561
-1.5964,6.5679,16.4634,11.0976
-1.3550,4.7384,17.6220,12.2561
-1.1951,-37.0271,-67.5000,-72.9268
1.1068,16.3343,237.9268,232.5610
0.6256,17.1315,-109.8171,-115.2439
-0.3526,-4.3827,-65.1220,-70.4878
-0.2283,5.6801,7.1341,1.8293
-0.7082,-4.6871,-50.1220,-55.5488
-0.6540,5.8547,16.4024,11.0366
-0.6885,-3.8030,-12.1341,-17.5610
-0.6727,-1.0695,9.7561,4.3902
-0.5652,-3.3796,10.5488,5.2439
-0.5147,-3.6534,5.8537,0.5488
-0.6626,-2.6432,-20.6098,-26.0366
-1.0243,-1.2765,-35.4878,-40.9146
-1.4543,-1.1068,-44.5122,-49.8780
-1.8053,1.1114,-31.8902,-37.2561
-1.9284,-0.7042,-6.3415,-11.7683
-1.8370,-2.1360,10.8537,5.4878
-1.7531,-3.4716,7.8049,2.4390
-1.7696,-4.0306,-2.5000,-7.8659
-1.8317,-1.8528,-5.3659,-10.7317
-1.9136,0.2460,-9.2683,-14.6341
-1.9468,-0.0071,-3.0488,-8.4146
-1.9025,-1.1191,4.8171,-0.4878
-1.8140,-0.3611,9.5122,4.1463
-1.7025,-1.3322,9.6341,4.3293
-1.6452,-2.4480,3.9024,-1.4024
-1.6604,-1.4105,-2.6829,-8.0488
-1.7124,-1.4903,-6.0976,-11.4634
-1.7860,-2.1171,-9.7561,-15.1220
-1.9434,-2.2840,-15.3659,-20.7927
-2.0816,0.2129,-13.2317,-18.5976
-2.1766,-3.0458,-10.4268,-15.7927
-2.2470,-0.9336,-5.6098,-10.9756
-2.3162,-3.4042,-7.3171,-12.6829
-2.4504,-1.3394,-16.7073,-22.0732
-2.6613,-1.2356,-21.7073,-27.0732
-2.7950,0.5747,-13.1098,-18.4756
-2.8448,-4.0019,-5.9146,-11.3415
-2.8869,-6.0440,-2.1951,-7.6220
-2.9511,-5.0056,-5.6098,-10.9756
